,grid_lat,grid_lon,in_country,pt_in_sea,country,geometry,coast_pt,sea_node,cent_lat,cent_lon,merra_lat,merra_lon,shore_dist,pv_lat,pv_lon
596,60.5,22.5,True,False,Finland,POINT (22.5 60.5),False,False,60.53347199057171,22.526365792019554,60.5,22.5,0.0,60.53347199057171,22.526365792019554
597,61.0,22.5,True,False,Finland,POINT (22.5 61),False,False,61.0,22.5,61.0,22.5,0.0,61.0,22.5
598,61.5,22.5,True,False,Finland,POINT (22.5 61.5),False,False,61.5,22.5,61.5,22.5,0.0,61.5,22.5
599,62.0,22.5,True,False,Finland,POINT (22.5 62),False,False,62.0,22.5,62.0,22.5,0.0,62.0,22.5
600,62.5,22.5,True,False,Finland,POINT (22.5 62.5),False,False,62.5,22.5,62.5,22.5,0.0,62.5,22.5
601,63.0,22.5,True,False,Finland,POINT (22.5 63),False,False,62.99941466369263,22.500691198005338,63.0,22.5,0.0,62.99941466369263,22.500691198005338
602,63.5,22.5,True,False,Finland,POINT (22.5 63.5),False,False,63.43857947772184,22.570351415818976,63.5,22.5,0.0,63.43857947772184,22.570351415818976
603,64.0,22.5,False,True,Finland,POINT (22.5 64),False,False,63.81558202692807,22.757887855158074,63.5,22.5,0.0,63.81558202692807,22.757887855158074
604,68.5,22.5,True,False,Finland,POINT (22.5 68.5),False,False,68.58291510645583,22.504161584047022,68.5,22.5,0.0,68.58291510645583,22.504161584047022
605,69.0,22.5,False,False,Finland,POINT (22.5 69),False,False,68.82102781587008,22.265039309675174,69.0,22.5,0.0,68.82102781587008,22.265039309675174
606,60.0,23.125,False,True,Finland,POINT (23.125 60),False,False,60.08003736765092,23.193647640261943,60.0,23.75,0.0,60.08003736765092,23.193647640261943
607,60.5,23.125,True,False,Finland,POINT (23.125 60.5),False,False,60.508363381177745,23.13178255217586,60.5,23.125,0.0,60.508363381177745,23.13178255217586
608,61.0,23.125,True,False,Finland,POINT (23.125 61),False,False,61.0,23.125,61.0,23.125,0.0,61.0,23.125
609,61.5,23.125,True,False,Finland,POINT (23.125 61.5),False,False,61.5,23.125,61.5,23.125,0.0,61.5,23.125
610,62.0,23.125,True,False,Finland,POINT (23.125 62),False,False,62.0,23.125,62.0,23.125,0.0,62.0,23.125
611,62.5,23.125,True,False,Finland,POINT (23.125 62.5),False,False,62.5,23.125,62.5,23.125,0.0,62.5,23.125
612,63.0,23.125,True,False,Finland,POINT (23.125 63),False,False,63.0,23.125,63.0,23.125,0.0,63.0,23.125
613,63.5,23.125,True,False,Finland,POINT (23.125 63.5),False,False,63.49460731749024,23.132022819872084,63.5,23.125,0.0,63.49460731749024,23.132022819872084
614,64.0,23.125,False,True,Finland,POINT (23.125 64),False,False,63.83581696212762,23.24320262052137,64.0,23.75,0.0,63.83581696212762,23.24320262052137
615,67.5,23.125,False,False,Finland,POINT (23.125 67.5),False,False,67.4804582672294,23.435276667277034,67.5,23.125,0.0,67.4804582672294,23.435276667277034
616,68.0,23.125,False,False,Finland,POINT (23.125 68),False,False,68.17308626884306,23.330747883527696,68.0,23.125,0.0,68.17308626884306,23.330747883527696
617,68.5,23.125,True,False,Finland,POINT (23.125 68.5),False,False,68.47564226352208,23.136228133094843,68.5,23.125,0.0,68.47564226352208,23.136228133094843
618,60.0,23.75,True,False,Finland,POINT (23.75 60),False,False,60.11285278621504,23.748636361941273,60.0,23.75,0.0,60.11285278621504,23.748636361941273
619,60.5,23.75,True,False,Finland,POINT (23.75 60.5),False,False,60.5,23.75,60.5,23.75,0.0,60.5,23.75
620,61.0,23.75,True,False,Finland,POINT (23.75 61),False,False,61.0,23.75,61.0,23.75,0.0,61.0,23.75
621,61.5,23.75,True,False,Finland,POINT (23.75 61.5),False,False,61.5,23.75,61.5,23.75,0.0,61.5,23.75
622,62.0,23.75,True,False,Finland,POINT (23.75 62),False,False,62.0,23.75,62.0,23.75,0.0,62.0,23.75
623,62.5,23.75,True,False,Finland,POINT (23.75 62.5),False,False,62.5,23.75,62.5,23.75,0.0,62.5,23.75
624,63.0,23.75,True,False,Finland,POINT (23.75 63),False,False,63.0,23.75,63.0,23.75,0.0,63.0,23.75
625,63.5,23.75,True,False,Finland,POINT (23.75 63.5),False,False,63.5,23.75,63.5,23.75,0.0,63.5,23.75
626,64.0,23.75,True,False,Finland,POINT (23.75 64),False,False,63.96693892715143,23.784170600262815,64.0,23.75,0.0,63.96693892715143,23.784170600262815
627,64.5,23.75,False,True,Finland,POINT (23.75 64.5),False,False,64.31221837943552,24.0033127924934,64.5,24.375,0.0,64.31221837943552,24.0033127924934
628,66.0,23.75,False,False,Finland,POINT (23.75 66),False,False,66.17137500924889,23.935113179442908,66.0,23.75,0.0,66.17137500924889,23.935113179442908
629,66.5,23.75,True,False,Finland,POINT (23.75 66.5),False,False,66.45144915791617,23.894506013636803,66.5,23.75,0.0,66.45144915791617,23.894506013636803
630,67.0,23.75,True,False,Finland,POINT (23.75 67),False,False,67.07097203225666,23.87552460307704,67.0,23.75,0.0,67.07097203225666,23.87552460307704
631,67.5,23.75,True,False,Finland,POINT (23.75 67.5),False,False,67.52915072907693,23.802141382208667,67.5,23.75,0.0,67.52915072907693,23.802141382208667
632,68.0,23.75,True,False,Finland,POINT (23.75 68),False,False,68.00781344597469,23.772175703822334,68.0,23.75,0.0,68.00781344597469,23.772175703822334
633,68.5,23.75,True,False,Finland,POINT (23.75 68.5),False,False,68.48985637455581,23.758156727099223,68.5,23.75,0.0,68.48985637455581,23.758156727099223
634,69.0,23.75,False,False,Finland,POINT (23.75 69),False,False,68.78837885192003,23.925211525292717,69.0,23.75,0.0,68.78837885192003,23.925211525292717
635,60.0,24.375,False,True,Finland,POINT (24.375 60),False,False,60.14477175715168,24.359695583817018,60.0,23.75,0.0,60.14477175715168,24.359695583817018
636,60.5,24.375,True,False,Finland,POINT (24.375 60.5),False,False,60.5,24.375,60.5,24.375,0.0,60.5,24.375
637,61.0,24.375,True,False,Finland,POINT (24.375 61),False,False,61.0,24.375,61.0,24.375,0.0,61.0,24.375
638,61.5,24.375,True,False,Finland,POINT (24.375 61.5),False,False,61.5,24.375,61.5,24.375,0.0,61.5,24.375
639,62.0,24.375,True,False,Finland,POINT (24.375 62),False,False,62.0,24.375,62.0,24.375,0.0,62.0,24.375
640,62.5,24.375,True,False,Finland,POINT (24.375 62.5),False,False,62.5,24.375,62.5,24.375,0.0,62.5,24.375
641,63.0,24.375,True,False,Finland,POINT (24.375 63),False,False,63.0,24.375,63.0,24.375,0.0,63.0,24.375
642,63.5,24.375,True,False,Finland,POINT (24.375 63.5),False,False,63.5,24.375,63.5,24.375,0.0,63.5,24.375
643,64.0,24.375,True,False,Finland,POINT (24.375 64),False,False,64.0,24.375,64.0,24.375,0.0,64.0,24.375
644,64.5,24.375,True,False,Finland,POINT (24.375 64.5),False,False,64.44768314424365,24.438924258728143,64.5,24.375,0.0,64.44768314424365,24.438924258728143
645,65.0,24.375,False,True,Finland,POINT (24.375 65),False,False,65.00971900985677,24.63203357507297,65.0,25.625,0.0,65.00971900985677,24.63203357507297
646,65.5,24.375,False,True,Finland,POINT (24.375 65.5),False,False,65.71373075698821,24.6362641489074,66.0,24.375,0.0,65.71373075698821,24.6362641489074
647,66.0,24.375,True,False,Finland,POINT (24.375 66),False,False,66.03129827064905,24.37545300427874,66.0,24.375,0.0,66.03129827064905,24.37545300427874
648,66.5,24.375,True,False,Finland,POINT (24.375 66.5),False,False,66.5,24.375,66.5,24.375,0.0,66.5,24.375
649,67.0,24.375,True,False,Finland,POINT (24.375 67),False,False,67.0,24.375,67.0,24.375,0.0,67.0,24.375
650,67.5,24.375,True,False,Finland,POINT (24.375 67.5),False,False,67.5,24.375,67.5,24.375,0.0,67.5,24.375
651,68.0,24.375,True,False,Finland,POINT (24.375 68),False,False,68.0,24.375,68.0,24.375,0.0,68.0,24.375
652,68.5,24.375,True,False,Finland,POINT (24.375 68.5),False,False,68.4834776567173,24.365618909114854,68.5,24.375,0.0,68.4834776567173,24.365618909114854
653,69.0,24.375,False,False,Finland,POINT (24.375 69),False,False,68.77166182653833,24.1074548417718,69.0,24.375,0.0,68.77166182653833,24.1074548417718
654,60.0,25.0,False,True,Finland,POINT (25 60),False,False,60.19746829410665,24.921133850242363,60.5,25.0,0.0,60.19746829410665,24.921133850242363
655,60.5,25.0,True,False,Finland,POINT (25 60.5),False,False,60.50000491274557,24.999993928692664,60.5,25.0,0.0,60.50000491274557,24.999993928692664
656,61.0,25.0,True,False,Finland,POINT (25 61),False,False,61.0,25.0,61.0,25.0,0.0,61.0,25.0
657,61.5,25.0,True,False,Finland,POINT (25 61.5),False,False,61.5,25.0,61.5,25.0,0.0,61.5,25.0
658,62.0,25.0,True,False,Finland,POINT (25 62),False,False,62.0,25.0,62.0,25.0,0.0,62.0,25.0
659,62.5,25.0,True,False,Finland,POINT (25 62.5),False,False,62.5,25.0,62.5,25.0,0.0,62.5,25.0
660,63.0,25.0,True,False,Finland,POINT (25 63),False,False,63.0,25.0,63.0,25.0,0.0,63.0,25.0
661,63.5,25.0,True,False,Finland,POINT (25 63.5),False,False,63.5,25.0,63.5,25.0,0.0,63.5,25.0
662,64.0,25.0,True,False,Finland,POINT (25 64),False,False,64.0,25.0,64.0,25.0,0.0,64.0,25.0
663,64.5,25.0,True,False,Finland,POINT (25 64.5),False,False,64.5,25.0,64.5,25.0,0.0,64.5,25.0
664,65.0,25.0,False,True,Finland,POINT (25 65),False,False,64.81318678432801,24.98849270027466,64.5,25.0,0.0,64.81318678432801,24.98849270027466
665,65.5,25.0,False,True,Finland,POINT (25 65.5),False,False,65.67084994138419,25.056116734743416,65.5,25.625,0.0,65.67084994138419,25.056116734743416
666,66.0,25.0,True,False,Finland,POINT (25 66),False,False,66.00000026288255,25.000000785771043,66.0,25.0,0.0,66.00000026288255,25.000000785771043
667,66.5,25.0,True,False,Finland,POINT (25 66.5),False,False,66.5,25.0,66.5,25.0,0.0,66.5,25.0
668,67.0,25.0,True,False,Finland,POINT (25 67),False,False,67.0,25.0,67.0,25.0,0.0,67.0,25.0
669,67.5,25.0,True,False,Finland,POINT (25 67.5),False,False,67.5,25.0,67.5,25.0,0.0,67.5,25.0
670,68.0,25.0,True,False,Finland,POINT (25 68),False,False,68.0,25.0,68.0,25.0,0.0,68.0,25.0
671,68.5,25.0,True,False,Finland,POINT (25 68.5),False,False,68.45987843365734,25.01781439384822,68.5,25.0,0.0,68.45987843365734,25.01781439384822
672,69.0,25.0,False,False,Finland,POINT (25 69),False,False,68.78901791042304,25.246696638082955,69.0,25.0,0.0,68.78901791042304,25.246696638082955
673,60.0,25.625,False,True,Finland,POINT (25.625 60),False,False,60.244510575276124,25.764050193944428,60.5,25.625,0.0,60.244510575276124,25.764050193944428
674,60.5,25.625,True,False,Finland,POINT (25.625 60.5),False,False,60.51372606251242,25.621029524221107,60.5,25.625,0.0,60.51372606251242,25.621029524221107
675,61.0,25.625,True,False,Finland,POINT (25.625 61),False,False,61.0,25.625,61.0,25.625,0.0,61.0,25.625
676,61.5,25.625,True,False,Finland,POINT (25.625 61.5),False,False,61.5,25.625,61.5,25.625,0.0,61.5,25.625
677,62.0,25.625,True,False,Finland,POINT (25.625 62),False,False,62.0,25.625,62.0,25.625,0.0,62.0,25.625
678,62.5,25.625,True,False,Finland,POINT (25.625 62.5),False,False,62.5,25.625,62.5,25.625,0.0,62.5,25.625
679,63.0,25.625,True,False,Finland,POINT (25.625 63),False,False,63.0,25.625,63.0,25.625,0.0,63.0,25.625
680,63.5,25.625,True,False,Finland,POINT (25.625 63.5),False,False,63.5,25.625,63.5,25.625,0.0,63.5,25.625
681,64.0,25.625,True,False,Finland,POINT (25.625 64),False,False,64.0,25.625,64.0,25.625,0.0,64.0,25.625
682,64.5,25.625,True,False,Finland,POINT (25.625 64.5),False,False,64.5,25.625,64.5,25.625,0.0,64.5,25.625
683,65.0,25.625,True,False,Finland,POINT (25.625 65),False,False,65.00118200809298,25.640503151251394,65.0,25.625,0.0,65.00118200809298,25.640503151251394
684,65.5,25.625,True,False,Finland,POINT (25.625 65.5),False,False,65.50131690924927,25.630229960058134,65.5,25.625,0.0,65.50131690924927,25.630229960058134
685,66.0,25.625,True,False,Finland,POINT (25.625 66),False,False,66.0,25.625,66.0,25.625,0.0,66.0,25.625
686,66.5,25.625,True,False,Finland,POINT (25.625 66.5),False,False,66.5,25.625,66.5,25.625,0.0,66.5,25.625
687,67.0,25.625,True,False,Finland,POINT (25.625 67),False,False,67.0,25.625,67.0,25.625,0.0,67.0,25.625
688,67.5,25.625,True,False,Finland,POINT (25.625 67.5),False,False,67.5,25.625,67.5,25.625,0.0,67.5,25.625
689,68.0,25.625,True,False,Finland,POINT (25.625 68),False,False,68.0,25.625,68.0,25.625,0.0,68.0,25.625
690,68.5,25.625,True,False,Finland,POINT (25.625 68.5),False,False,68.5,25.625,68.5,25.625,0.0,68.5,25.625
691,69.0,25.625,False,False,Finland,POINT (25.625 69),False,False,68.93634609200528,25.72495375681513,69.0,25.625,0.0,68.93634609200528,25.72495375681513
692,69.5,25.625,False,False,Finland,POINT (25.625 69.5),False,False,69.35298339518478,25.859000062663736,69.5,25.625,0.0,69.35298339518478,25.859000062663736
693,60.5,26.25,True,False,Finland,POINT (26.25 60.5),False,False,60.570072750296234,26.22135231334032,60.5,26.25,0.0,60.570072750296234,26.22135231334032
694,61.0,26.25,True,False,Finland,POINT (26.25 61),False,False,61.0,26.25,61.0,26.25,0.0,61.0,26.25
695,61.5,26.25,True,False,Finland,POINT (26.25 61.5),False,False,61.5,26.25,61.5,26.25,0.0,61.5,26.25
696,62.0,26.25,True,False,Finland,POINT (26.25 62),False,False,62.0,26.25,62.0,26.25,0.0,62.0,26.25
697,62.5,26.25,True,False,Finland,POINT (26.25 62.5),False,False,62.5,26.25,62.5,26.25,0.0,62.5,26.25
698,63.0,26.25,True,False,Finland,POINT (26.25 63),False,False,63.0,26.25,63.0,26.25,0.0,63.0,26.25
699,63.5,26.25,True,False,Finland,POINT (26.25 63.5),False,False,63.5,26.25,63.5,26.25,0.0,63.5,26.25
700,64.0,26.25,True,False,Finland,POINT (26.25 64),False,False,64.0,26.25,64.0,26.25,0.0,64.0,26.25
701,64.5,26.25,True,False,Finland,POINT (26.25 64.5),False,False,64.5,26.25,64.5,26.25,0.0,64.5,26.25
702,65.0,26.25,True,False,Finland,POINT (26.25 65),False,False,65.0,26.25,65.0,26.25,0.0,65.0,26.25
703,65.5,26.25,True,False,Finland,POINT (26.25 65.5),False,False,65.5,26.25,65.5,26.25,0.0,65.5,26.25
704,66.0,26.25,True,False,Finland,POINT (26.25 66),False,False,66.0,26.25,66.0,26.25,0.0,66.0,26.25
705,66.5,26.25,True,False,Finland,POINT (26.25 66.5),False,False,66.5,26.25,66.5,26.25,0.0,66.5,26.25
706,67.0,26.25,True,False,Finland,POINT (26.25 67),False,False,67.0,26.25,67.0,26.25,0.0,67.0,26.25
707,67.5,26.25,True,False,Finland,POINT (26.25 67.5),False,False,67.5,26.25,67.5,26.25,0.0,67.5,26.25
708,68.0,26.25,True,False,Finland,POINT (26.25 68),False,False,68.0,26.25,68.0,26.25,0.0,68.0,26.25
709,68.5,26.25,True,False,Finland,POINT (26.25 68.5),False,False,68.5,26.25,68.5,26.25,0.0,68.5,26.25
710,69.0,26.25,True,False,Finland,POINT (26.25 69),False,False,69.0,26.25,69.0,26.25,0.0,69.0,26.25
711,69.5,26.25,True,False,Finland,POINT (26.25 69.5),False,False,69.49323517093192,26.258223832598667,69.5,26.25,0.0,69.49323517093192,26.258223832598667
712,70.0,26.25,False,False,Finland,POINT (26.25 70),False,False,69.82349183337148,26.43478706760775,70.0,26.25,0.0,69.82349183337148,26.43478706760775
713,60.5,26.875,True,False,Finland,POINT (26.875 60.5),False,False,60.61142552634191,26.852309148592813,60.5,26.875,0.0,60.61142552634191,26.852309148592813
714,61.0,26.875,True,False,Finland,POINT (26.875 61),False,False,61.0,26.875,61.0,26.875,0.0,61.0,26.875
715,61.5,26.875,True,False,Finland,POINT (26.875 61.5),False,False,61.5,26.875,61.5,26.875,0.0,61.5,26.875
716,62.0,26.875,True,False,Finland,POINT (26.875 62),False,False,62.0,26.875,62.0,26.875,0.0,62.0,26.875
717,62.5,26.875,True,False,Finland,POINT (26.875 62.5),False,False,62.5,26.875,62.5,26.875,0.0,62.5,26.875
718,63.0,26.875,True,False,Finland,POINT (26.875 63),False,False,63.0,26.875,63.0,26.875,0.0,63.0,26.875
719,63.5,26.875,True,False,Finland,POINT (26.875 63.5),False,False,63.5,26.875,63.5,26.875,0.0,63.5,26.875
720,64.0,26.875,True,False,Finland,POINT (26.875 64),False,False,64.0,26.875,64.0,26.875,0.0,64.0,26.875
721,64.5,26.875,True,False,Finland,POINT (26.875 64.5),False,False,64.5,26.875,64.5,26.875,0.0,64.5,26.875
722,65.0,26.875,True,False,Finland,POINT (26.875 65),False,False,65.0,26.875,65.0,26.875,0.0,65.0,26.875
723,65.5,26.875,True,False,Finland,POINT (26.875 65.5),False,False,65.5,26.875,65.5,26.875,0.0,65.5,26.875
724,66.0,26.875,True,False,Finland,POINT (26.875 66),False,False,66.0,26.875,66.0,26.875,0.0,66.0,26.875
725,66.5,26.875,True,False,Finland,POINT (26.875 66.5),False,False,66.5,26.875,66.5,26.875,0.0,66.5,26.875
726,67.0,26.875,True,False,Finland,POINT (26.875 67),False,False,67.0,26.875,67.0,26.875,0.0,67.0,26.875
727,67.5,26.875,True,False,Finland,POINT (26.875 67.5),False,False,67.5,26.875,67.5,26.875,0.0,67.5,26.875
728,68.0,26.875,True,False,Finland,POINT (26.875 68),False,False,68.0,26.875,68.0,26.875,0.0,68.0,26.875
729,68.5,26.875,True,False,Finland,POINT (26.875 68.5),False,False,68.5,26.875,68.5,26.875,0.0,68.5,26.875
730,69.0,26.875,True,False,Finland,POINT (26.875 69),False,False,69.0,26.875,69.0,26.875,0.0,69.0,26.875
731,69.5,26.875,True,False,Finland,POINT (26.875 69.5),False,False,69.5,26.875,69.5,26.875,0.0,69.5,26.875
732,70.0,26.875,False,False,Finland,POINT (26.875 70),False,False,69.84259524694576,26.860982262326317,70.0,26.875,0.0,69.84259524694576,26.860982262326317
733,60.5,27.5,False,True,Finland,POINT (27.5 60.5),False,False,60.63154777513872,27.50009912233927,60.5,26.875,0.0,60.63154777513872,27.50009912233927
734,61.0,27.5,True,False,Finland,POINT (27.5 61),False,False,61.0,27.5,61.0,27.5,0.0,61.0,27.5
735,61.5,27.5,True,False,Finland,POINT (27.5 61.5),False,False,61.5,27.5,61.5,27.5,0.0,61.5,27.5
736,62.0,27.5,True,False,Finland,POINT (27.5 62),False,False,62.0,27.5,62.0,27.5,0.0,62.0,27.5
737,62.5,27.5,True,False,Finland,POINT (27.5 62.5),False,False,62.5,27.5,62.5,27.5,0.0,62.5,27.5
738,63.0,27.5,True,False,Finland,POINT (27.5 63),False,False,63.0,27.5,63.0,27.5,0.0,63.0,27.5
739,63.5,27.5,True,False,Finland,POINT (27.5 63.5),False,False,63.5,27.5,63.5,27.5,0.0,63.5,27.5
740,64.0,27.5,True,False,Finland,POINT (27.5 64),False,False,64.0,27.5,64.0,27.5,0.0,64.0,27.5
741,64.5,27.5,True,False,Finland,POINT (27.5 64.5),False,False,64.5,27.5,64.5,27.5,0.0,64.5,27.5
742,65.0,27.5,True,False,Finland,POINT (27.5 65),False,False,65.0,27.5,65.0,27.5,0.0,65.0,27.5
743,65.5,27.5,True,False,Finland,POINT (27.5 65.5),False,False,65.5,27.5,65.5,27.5,0.0,65.5,27.5
744,66.0,27.5,True,False,Finland,POINT (27.5 66),False,False,66.0,27.5,66.0,27.5,0.0,66.0,27.5
745,66.5,27.5,True,False,Finland,POINT (27.5 66.5),False,False,66.5,27.5,66.5,27.5,0.0,66.5,27.5
746,67.0,27.5,True,False,Finland,POINT (27.5 67),False,False,67.0,27.5,67.0,27.5,0.0,67.0,27.5
747,67.5,27.5,True,False,Finland,POINT (27.5 67.5),False,False,67.5,27.5,67.5,27.5,0.0,67.5,27.5
748,68.0,27.5,True,False,Finland,POINT (27.5 68),False,False,68.0,27.5,68.0,27.5,0.0,68.0,27.5
749,68.5,27.5,True,False,Finland,POINT (27.5 68.5),False,False,68.5,27.5,68.5,27.5,0.0,68.5,27.5
750,69.0,27.5,True,False,Finland,POINT (27.5 69),False,False,69.0,27.5,69.0,27.5,0.0,69.0,27.5
751,69.5,27.5,True,False,Finland,POINT (27.5 69.5),False,False,69.5,27.5,69.5,27.5,0.0,69.5,27.5
752,70.0,27.5,True,False,Finland,POINT (27.5 70),False,False,69.89436816762147,27.531349734034926,70.0,27.5,0.0,69.89436816762147,27.531349734034926
753,60.5,28.125,False,True,Finland,POINT (28.125 60.5),False,False,60.68271514650172,27.928692702673445,61.0,28.125,0.0,60.68271514650172,27.928692702673445
